solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,conc_salt_2,theor_capacity,amt_electrolyte,pressure_type,rank,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
COCCCC1CCN(C)C(=O)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.098856565,-0.503428311,1.088133615,0.61258109,-0.811391777,0.387901643,0.962810725,0.791515716,-1.108844879,0.423549632,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,187.1208434,186.9396855,1.0,0.0,150,50,2,2896.0,8.084206809947232e-07,0.0006386867648050802,1.0106042672457117e-08,-9.035004154297513e-09,-8.435741573349402,1.0710385181596043e-09
[CH]CCCCCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.894731975,-1.540883547,0.827659697,0.033565795,-0.303229735,0.539936548,0.407425529,0.400920842,-0.636298345,-0.386105587,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,130.0993797,186.9396855,1.0,0.0,150,50,2,1752.0,1.7954172430630444e-06,0.0009181851841949623,1.3139059285053523e-08,-1.1638913369381405e-08,-7.758520853064324,1.5001459156721183e-09
COCCCC[SiH3],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.86979646,-1.524201601,0.90310603,-0.162100206,-0.553561732,0.623680743,0.858658057,0.701809174,-0.838258327,-0.425755113,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,118.0813916,186.9396855,1.0,0.0,150,50,2,326.0,2.1211338911146795e-06,0.0010529891523226558,3.340349483340832e-08,-2.8423795189636523e-08,-5.70793365523294,4.979699643771797e-09
FOC1CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.89840267,-1.177840596,0.549763151,-0.260833961,-0.086054478,0.54025685,-0.066573197,-0.955810702,-0.441706936,-0.800226871,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,104.0637431,186.9396855,1.0,0.0,150,50,2,3243.0,1.3816386827862244e-06,0.0007832406908187404,9.257650552461342e-09,-8.261955604339208e-09,-8.297677536600093,9.95694948122132e-10
COCCCOCCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.749806316,-1.102287646,0.960498659,-0.127112718,-0.668855227,0.761853255,0.820269074,0.39820656,-1.096344595,-0.539684875,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,146.0942943,186.9396855,1.0,0.0,150,50,2,182.0,2.178758225444017e-06,0.0010810914760645122,4.0537758515542703e-08,-3.411025994121803e-08,-5.3069260999100125,6.427498574324677e-09
COC1CCCCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.63221124,-0.492499169,0.789763596,0.019802002,-0.801547403,0.127207305,0.957010918,0.03614713,-0.407336316,-0.77423233,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,129.1153641,186.9396855,1.0,0.0,150,50,2,879.0,1.4851868114312811e-06,0.0008436922436201346,1.9370849769191215e-08,-1.6934265987048042e-08,-6.9500035710460955,2.4365837821431714e-09
COOCCCCOOOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.792953933,-1.412708446,0.810317014,-0.042383431,-0.269066013,0.380146388,0.471445092,0.387611844,-0.69798755,-0.489340248,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,182.0790382,186.9396855,1.0,0.0,150,50,2,2787.0,1.668310138724667e-06,0.0008673618878417534,1.0047092177661905e-08,-8.943423482578888e-09,-8.103358845297482,1.1036686950830161e-09
CCOP(=O)(OC)SCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.09088579,-1.071533393,0.917969249,-0.013856366,-0.378864671,0.417757049,0.452658995,0.569165213,-0.711077128,-0.407699165,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,214.0428666,186.9396855,1.0,0.0,150,50,2,4223.0,1.510644817390133e-06,0.0008116055458164549,7.81896613761573e-09,-6.9936519730037286e-09,-8.473926987902349,8.253141646120023e-10
COCCOCC1C(=O)N(C)C(=O)N(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.304560322,-0.328399094,1.332628537,0.334324998,-0.552901103,0.150557832,0.930162538,0.531248523,-1.247033749,-0.284068565,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,244.1059216,186.9396855,1.0,0.0,150,50,2,3725.0,1.1900342334634052e-06,0.0007379396250763892,8.931515398542173e-09,-8.028883115760536e-09,-8.894965612151584,9.02632282781636e-10
COP(=O)(CCCC(F)(F)F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.907274934,-1.231048655,1.015012557,-0.204727411,0.608044864,0.164222259,0.904136636,0.15355871,-0.397264817,-0.404149681,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,220.0476155,186.9396855,1.0,0.0,150,50,2,4359.0,1.54124865151606e-06,0.0008221292433218552,7.721084839096831e-09,-6.914426250749004e-09,-8.571688630887701,8.066585883478284e-10
COCCC1C(=O)CN(C)CC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.899104089,-0.580271392,1.193797831,0.282132094,-0.697083036,0.123686794,0.919955693,0.634712931,-1.034741041,-0.21978122,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,185.1051933,186.9396855,1.0,0.0,150,50,2,2756.0,1.2333621247397308e-06,0.0007531077325338634,1.0549528510268943e-08,-9.436835603073874e-09,-8.481078240053398,1.1126929071950712e-09
CCCCCOOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.365560643,-1.377843541,0.659170353,0.982645096,-0.566261552,1.145856468,0.450874783,0.310628162,-0.14635025,-0.18353188,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,162.1255944,186.9396855,1.0,0.0,150,50,2,3070.0,1.5350576014927802e-06,0.0008283744333895046,9.600228529341418e-09,-8.56776841638962e-09,-8.298401370581205,1.0324601129517972e-09
COCCON1CCN(C)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.234534626,-0.472420462,0.911029811,0.427908039,-0.556480583,-0.130496963,1.325186735,1.452728301,-0.546708805,-0.264635624,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,174.1368278,186.9396855,1.0,0.0,150,50,2,4320.0,1.030260429662143e-06,0.000682075934732891,7.894614589374673e-09,-7.083834718273305e-09,-8.737062883234367,8.107798711013678e-10
COCCOCCOCCCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.928575699,-0.557143805,1.033863096,0.034835031,-0.472033187,0.820023827,0.671372978,0.326742506,-1.128792171,-0.529282815,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,190.1205091,186.9396855,1.0,0.0,150,50,2,1010.0,1.7787162990206534e-06,0.0009268351755101603,1.8079563399716135e-08,-1.5863046453113022e-08,-7.156744945001963,2.216516946603114e-09
COCCSOC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.825368371,-1.082049726,1.119843877,-0.367774611,-0.293955791,0.19629241,0.580135154,0.596461786,-0.9792034,-0.509034758,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,136.0194151,186.9396855,1.0,0.0,150,50,2,2853.0,1.6777517688523815e-06,0.00087257484370732,1.0111220481509824e-08,-9.029029018600622e-09,-8.34328243019801,1.0821914629092013e-09
COCCCN1CCC(=O)CC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.286786384,-0.509528144,1.243756648,0.969454015,-0.474401642,-0.071958652,1.034107662,1.525934095,-1.072447515,-0.269061147,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,185.1051933,186.9396855,1.0,0.0,150,50,2,4561.0,8.856002234852003e-07,0.0006501958020601667,7.803449545642253e-09,-7.024019600639109e-09,-9.011739471481011,7.794299450031442e-10
COCCCOOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.005613933,-1.042713359,0.993143537,-0.076815992,-0.408412242,0.618656347,0.752212114,0.696590251,-0.888233001,-0.417198031,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,164.104859,186.9396855,1.0,0.0,150,50,2,956.0,1.8886264365269413e-06,0.0009558578322889442,1.818028888083771e-08,-1.5895273086186332e-08,-6.956307752179662,2.2850157946513752e-09
COCC(OC)(OC)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.707741696,-1.460817785,1.08692284,-0.745261059,0.375399954,-0.024093496,1.047805227,0.190794178,-0.095122067,-0.305375748,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,188.0660289,186.9396855,1.0,0.0,150,50,2,2985.0,1.616976269730554e-06,0.0008501684847078717,9.612025514266131e-09,-8.561564160000367e-09,-8.150289513491535,1.0504613542657633e-09
COC1CCCN(C)N1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.489173427,-0.573488127,0.771142895,0.035232731,-0.705617002,-0.021130171,0.889843126,0.115199216,-0.300943655,-0.475021787,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,144.1262631,186.9396855,1.0,0.0,150,50,2,2783.0,1.2584651482004386e-06,0.0007525609027288721,1.0166489920768405e-08,-9.061667758899153e-09,-8.201924320170829,1.1048221618692547e-09
COCCOCCO[Si](C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.580756517,-0.924738869,1.010668456,-0.391638108,-0.526872486,0.63844242,0.857129302,0.34468217,-0.936384953,-0.41425841,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,177.0946959,186.9396855,1.0,0.0,150,50,2,426.0,2.0489386690298066e-06,0.0010243541271807355,2.8776525012381826e-08,-2.4638987740918243e-08,-5.954988710519244,4.137537271463585e-09
COCCCN1CCOC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.412933424,-1.028129448,0.86309813,0.414382524,-0.683018372,0.186377529,1.128977877,1.798037369,-0.556407364,0.930273125,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,145.1102787,186.9396855,1.0,0.0,150,50,2,3477.0,4.1679180239505044e-07,0.0005541458443622282,8.821795676028409e-09,-7.873962694408972e-09,-8.3073314044799,9.478329816194373e-10
CCC[Si]OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.158344468,-1.112930085,0.774627149,0.191455775,-0.577235119,0.499244155,0.480787339,0.396987853,-0.184031669,-0.195229578,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,146.0763062,186.9396855,1.0,0.0,150,50,2,2799.0,1.551849643887477e-06,0.0008289993196536476,9.655625066962441e-09,-8.556686848436541e-09,-7.7863220190070095,1.0989382185258987e-09
COCCCN1C(=O)N(C)C(=O)C(C)(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.19118592,-0.820642233,1.275214088,0.658258757,-0.411211996,-0.092800523,0.774596925,1.832160007,-0.450984362,-0.696500155,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,242.1266571,186.9396855,1.0,0.0,150,50,2,3473.0,8.998314894782935e-07,0.0006541889665396582,8.9963488375713e-09,-8.04777579650339e-09,-8.484086568012904,9.485730410679078e-10
COCC(C)(F)C(C)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.726859924,-1.443336164,1.016529407,-0.865037775,0.620821797,-0.004928632,1.287188228,-0.073483099,0.03661566,-0.277754094,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,156.0761996,186.9396855,1.0,0.0,150,50,2,2801.0,1.571799082251779e-06,0.0008422757140143772,1.0216113818355004e-08,-9.11773300452581e-09,-8.301067252567353,1.098380813829195e-09
COC1CCN(C)N(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.232712418,-0.670511231,0.806800356,0.356977724,-0.956863339,-0.112825457,0.876517957,0.049802211,-0.320087381,0.125474213,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,144.1262631,186.9396855,1.0,0.0,150,50,2,3732.0,9.243987938568313e-07,0.000651095599581986,8.341561681888178e-09,-7.439920122056011e-09,-8.251527495517056,9.016415598321667e-10
COCCCN1CCCN(C)C(=O)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.553616808,-0.573805037,1.088126723,0.740242727,-0.611980484,0.01083115,1.087525713,1.357175152,-0.753762473,-0.751013116,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,214.1317424,186.9396855,1.0,0.0,150,50,2,1653.0,1.1977880545497888e-06,0.0007550730285461733,1.4032019093765595e-08,-1.2456255005503032e-08,-7.904898390746602,1.5757640882625644e-09
[CH2]C(COC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.986126804,-1.44373081,0.799196236,-0.644781474,-0.844815759,-0.181967621,0.555555771,0.451848576,-0.450521621,-0.338655091,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,103.0759046,186.9396855,1.0,0.0,150,50,2,3471.0,1.624615419745514e-06,0.0008567752096526505,9.208993986737e-09,-8.2602306622817e-09,-8.706313207273299,9.487633244553e-10
COCC(C)(CF)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.758432087,-1.465407093,1.025457255,-0.791651637,0.538352444,-0.058179009,1.250817715,0.03367292,0.076127674,-0.191330987,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,150.1056079,186.9396855,1.0,0.0,150,50,2,4523.0,1.4535572066542041e-06,0.0007965050491908388,7.664984828956852e-09,-6.880541812628625e-09,-8.771244908055433,7.844430163282292e-10
CCCCOCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.948577154,-1.676685642,0.484386282,0.660826766,-0.854012142,1.322076143,0.745135616,0.142352977,-0.330272162,-0.299181297,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,146.1306798,186.9396855,1.0,0.0,150,50,2,264.0,2.0555325213165504e-06,0.001038934857840597,3.591994279695389e-08,-3.0452236682826766e-08,-5.569472105339781,5.46770611412712e-09
COC1CCN(OC)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.963394609,-0.687815648,0.864102699,0.140237839,-0.850961417,-0.01841009,0.761449538,-0.204340948,-0.265043062,0.164554822,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,131.0946287,186.9396855,1.0,0.0,150,50,2,3755.0,1.0233033609510962e-06,0.0006761945652663325,8.266031553217323e-09,-7.368912347252518e-09,-8.213972344207752,8.97119205964804e-10
COCCOCCCCN1C(=O)CN(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.278381171,-0.315038742,1.324073374,0.776567294,-0.580958125,0.279099436,0.942438946,0.877745674,-1.219559359,-0.481361068,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,244.1423071,186.9396855,1.0,0.0,150,50,2,2563.0,1.1702200771780469e-06,0.000740919955099345,1.1140133030894195e-08,-9.961557821609602e-09,-8.45220376530435,1.1785752092845932e-09
CCC(C)(CC)OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.207300092,-1.031591323,0.805785224,-0.357839597,0.047889379,-0.03587553,1.288359555,0.068790924,0.279857838,-0.101875318,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,160.1463299,186.9396855,1.0,0.0,150,50,2,3552.0,1.433089549344584e-06,0.000793061583181095,8.667422169259023e-09,-7.73313911866209e-09,-8.277083817073677,9.342830505969315e-10
COCCC(C)(C)CN1C(=O)CN(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.106114718,-0.764962618,1.460342787,0.086066266,0.251330622,-0.387606121,1.638421554,0.850708392,-0.350254089,-0.134504163,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,228.1473925,186.9396855,1.0,0.0,150,50,2,1978.0,1.242916677773915e-06,0.0007503340886593806,1.1860149719355148e-08,-1.0485584731112323e-08,-7.628293184243381,1.3745649882428247e-09
COCCCOC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.006515924,-1.555378494,1.006959068,-0.314392706,0.027441205,0.494277355,1.333905984,0.484577713,-0.53720238,-0.428512237,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,158.0554642,186.9396855,1.0,0.0,150,50,2,78.0,2.247412862591068e-06,0.001107097418804845,5.0244504002297165e-08,-4.093382580463503e-08,-4.396438684231758,9.310678197662134e-09
COP(=O)(OC)OCCS(=O)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.802778748,-1.13952197,1.02556319,-0.314579291,-0.089696483,0.12232464,0.508249944,0.542532364,-1.063280919,-0.624567099,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,248.0119604,186.9396855,1.0,0.0,150,50,2,4736.0,1.4546527245687736e-06,0.0007984942630773551,7.526799448537674e-09,-6.76914613095001e-09,-8.934358200268536,7.576533175876644e-10
COP(=O)(OC)OCCCC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.073266532,-1.200388967,1.09757018,-0.245831158,0.437833226,0.27741963,1.273354867,0.1844272,-0.265380584,-0.293224524,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,224.1177458,186.9396855,1.0,0.0,150,50,2,880.0,1.7423380511349138e-06,0.0009049306514865375,1.7928507936406712e-08,-1.5493067196825787e-08,-6.361504488707757,2.435440739580924e-09
COCCOCCOCCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.890669855,-1.041119868,1.080349367,-0.35596228,-0.356334688,0.432778407,0.808469484,0.671123633,-0.883407579,-0.448589737,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,194.1154237,186.9396855,1.0,0.0,150,50,2,1003.0,1.8643813492884485e-06,0.0009467377531118943,1.7715481673596742e-08,-1.5487324525460845e-08,-6.950732599097741,2.2281571481358987e-09
COCC(OC)(P(C)C)P(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.803425148,-1.032432576,1.285996016,-0.553963402,0.166154062,0.10331569,0.899030967,0.385505673,-0.439547998,-0.32605289,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,258.078597,186.9396855,1.0,0.0,150,50,2,2329.0,1.54298081773241e-06,0.0008272389508748137,1.0556499864762653e-08,-9.310750824129786e-09,-7.474018056959322,1.2457490406328652e-09
COCCC1CCN(C=O)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.819858304,-0.340396894,0.797652028,0.297295428,-1.101055532,0.212830349,1.249948786,0.242026772,-0.62261296,0.124891923,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,157.1102787,186.9396855,1.0,0.0,150,50,2,1096.0,1.233674927233529e-06,0.0007626767422989742,1.6889010249529835e-08,-1.4775891245486885e-08,-6.992455804531943,2.1131190040429502e-09
COCC(F)(F)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.727170769,-1.480729612,1.009950572,-0.729248961,0.373700557,-0.044372539,1.01796641,0.156174273,-0.184007216,-0.322568513,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,140.064886,186.9396855,1.0,0.0,150,50,2,3525.0,1.6023376593269912e-06,0.0008452306352062552,8.911201070624018e-09,-7.973774132637422e-09,-8.50602197304406,9.37426937986599e-10
CCC(F)(F)COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.140037509,-1.222881646,1.024420819,-0.235145174,0.144943401,0.412976687,1.329281806,0.259076619,-0.151949608,-0.313854419,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,168.0961861,186.9396855,1.0,0.0,150,50,2,301.0,2.0141985753417292e-06,0.0010129469801344567,3.2417163358355686e-08,-2.7178635904588264e-08,-5.188220572375176,5.238527453767418e-09
CCCOOCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.139276316,-1.208290961,0.754988133,0.312343144,-0.455797096,0.7971738,0.649028943,0.471758258,-0.403628534,-0.269743813,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,178.1205091,186.9396855,1.0,0.0,150,50,2,1385.0,1.6989162900880234e-06,0.000885220793792559,1.4395342247604647e-08,-1.2586086082335378e-08,-6.956497550728103,1.8092561652692673e-09
COCCCCCO[Si],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.890459229,-1.542058771,0.91498197,0.007959337,-0.553982775,0.737050553,0.819047894,0.627406877,-0.870002372,-0.432680311,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,145.0684812,186.9396855,1.0,0.0,150,50,2,274.0,2.1134026094053624e-06,0.0010507180854136303,3.491533407981981e-08,-2.951005877111982e-08,-5.459492271119338,5.405275308699996e-09
COCCCC(OC)OC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.189887916,-1.093781778,0.758136228,-0.04381717,-1.03594824,-0.05685704,0.633992694,0.50981107,-0.748318904,-0.303439429,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,162.0892089,186.9396855,1.0,0.0,150,50,2,2755.0,1.6269907757668655e-06,0.0008618059768269161,1.040828292979701e-08,-9.295446971813639e-09,-8.352935493438236,1.1128359579833707e-09
COC1CCCN(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.647846807,-0.43265255,0.618049132,0.443413373,-1.091376831,0.028433453,1.036952219,-0.085821564,-0.201351104,-0.195006921,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,129.1153641,186.9396855,1.0,0.0,150,50,2,1244.0,1.1627318108874028e-06,0.00074143559907942,1.5967580308470536e-08,-1.4010500345481993e-08,-7.15887986717077,1.9570799629885426e-09
COCCCN1CN(C)C(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.484464893,-0.747951953,1.232867086,0.543593219,-0.618666973,0.16564763,0.829611708,0.926276905,-1.200202184,-0.150666041,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,186.1368278,186.9396855,1.0,0.0,150,50,2,3804.0,1.1491807134495062e-06,0.0007246936732677793,8.815848016825638e-09,-7.925796380368416e-09,-8.904872544155293,8.900516364572233e-10
