solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,conc_salt_2,theor_capacity,amt_electrolyte,pressure_type,rank,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
COCCC[Al],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.890244006,-1.502222464,0.886459939,-0.19188086,-0.539598777,0.565951434,0.84079021,0.725763004,-0.823924026,-0.440577417,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,100.0468785,186.9396855,1.0,0.0,150,50,2,313.0,2.076122141802248e-06,0.0010355083921789268,3.091906111891762e-08,-2.6070077535132152e-08,-5.3764004527274425,4.848983583785472e-09
FCOCCCOF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.418405475,-1.582522908,0.526316901,-0.078271123,0.075960526,0.390523079,0.370597635,-0.074326259,-0.73659017,-0.523082539,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,126.0492359,186.9396855,1.0,0.0,150,50,2,4680.0,1.5465679880528983e-06,0.0008223645774703241,8.529700424582087e-09,-7.573872496280769e-09,-7.923887001022165,9.558279283013191e-10
COCCCOP(C)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.002007172,-1.196877998,1.050168922,-0.036273974,-0.447785977,0.559686388,0.672765359,0.733404197,-1.008277352,-0.485605084,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,182.0707956,186.9396855,1.0,0.0,150,50,2,1092.0,1.8371003559367857e-06,0.0009407607177891702,1.7974767928489157e-08,-1.560318402019361e-08,-6.579224949880685,2.371583908295547e-09
COC1CCCN1C=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.247265604,-0.236457454,0.857266921,-0.117530154,-0.51443754,-0.071850843,0.543317966,-0.223857691,-0.360304977,-0.471026411,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,129.0789786,186.9396855,1.0,0.0,150,50,2,4608.0,1.1693515547386589e-06,0.0007164790992152244,8.625779147810283e-09,-7.66232917919735e-09,-7.953012018079882,9.634499686129342e-10
COCCF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.733263074,-1.465416306,0.980643777,-0.527504148,-0.343310795,0.24767629,0.848856896,0.646786178,-0.778567039,-0.45096956,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,78.04809306,186.9396855,1.0,0.0,150,50,2,477.0,1.9723470359468606e-06,0.0009949997979524325,2.6111848551812852e-08,-2.2226653271852038e-08,-5.720858713715977,3.885195279960819e-09
COP(=O)(OC)OCCCF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.925598717,-1.238684192,1.037577889,-0.074643271,-0.108436347,0.324667558,0.542585853,0.502205802,-0.881496944,-0.528464117,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,186.0457237,186.9396855,1.0,0.0,150,50,2,2210.0,1.6966658069501192e-06,0.0008796929277551581,1.2532870033653506e-08,-1.0984094726142692e-08,-7.092116379228885,1.5487753075108135e-09
COCCO[Al](C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.802499678,-1.005764239,1.055009087,-0.308664097,-0.309394225,0.280236692,0.768868761,0.714672337,-0.757963535,-0.353307211,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,132.0730933,186.9396855,1.0,0.0,150,50,2,2575.0,1.688803315252593e-06,0.0008735848796932437,1.1569276273755819e-08,-1.0164290058286713e-08,-7.234441125739439,1.404986215469106e-09
COP(=O)(OC)OCCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.807585686,-1.165273334,1.099125973,-0.343264644,-0.273309116,0.101241347,0.463838978,0.473398876,-0.892936227,-0.460541317,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,182.0344101,186.9396855,1.0,0.0,150,50,2,3547.0,1.613423793375657e-06,0.0008471464952735936,9.86726077746346e-09,-8.721973109155367e-09,-7.615530447507694,1.145287668308092e-09
COCCCCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.995311361,-1.195552,1.05867847,-0.054185015,-0.479686116,0.508146879,0.694151502,0.670985931,-1.013756303,-0.45774315,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,116.0837296,186.9396855,1.0,0.0,150,50,2,599.0,1.971723189078881e-06,0.000992792384791267,2.3662082681618775e-08,-2.029040677149469e-08,-6.017899499346588,3.371675910124086e-09
COOCC[SiH3],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.641906722,-1.442968471,0.903022206,-0.425572334,-0.154129499,0.126189991,0.456458034,0.383185382,-0.611988667,-0.392353681,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,106.0450061,186.9396855,1.0,0.0,150,50,2,3990.0,1.6006337811373445e-06,0.0008388339318977536,9.158362167020828e-09,-8.099688252878508e-09,-7.65078665364155,1.0586739141423181e-09
[CH2]CCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.77606833,-1.311904465,0.903699013,-0.417773981,-0.390068877,0.376096592,0.731034754,0.685805604,-0.860088329,-0.43717145,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,73.06533991,186.9396855,1.0,0.0,150,50,2,783.0,1.8963434836946456e-06,0.0009627692029933744,2.0794013794941872e-08,-1.790488417859397e-08,-6.197328107842815,2.8891296163479e-09
COCCCOP=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.924175042,-1.136653446,1.07324735,-0.055652394,-0.364455272,0.526304392,0.63593779,0.734860914,-0.874727485,-0.476340505,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,136.0289308,186.9396855,1.0,0.0,150,50,2,1217.0,1.8441170976120242e-06,0.0009383062297888618,1.6914471542363577e-08,-1.4688916552107518e-08,-6.600113956482161,2.2255549902560564e-09
COCCC[SiH]=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.948654038,-1.163919194,1.012827478,-0.049015523,-0.352119119,0.493745344,0.69400483,0.706953884,-0.941942503,-0.477759926,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,118.0450061,186.9396855,1.0,0.0,150,50,2,953.0,1.8942763136118565e-06,0.0009590574970780382,1.9080286151553062e-08,-1.6499385380069935e-08,-6.392878626863484,2.5809007714831232e-09
COCC[N+](=O)[O-],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.714120849,-1.06934729,1.040418362,-0.275372226,-0.312628643,0.198436018,0.73945863,0.759179673,-0.823232685,-0.41921814,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,105.0425931,186.9396855,1.0,0.0,150,50,2,2236.0,1.7279386267534063e-06,0.0008920567997971795,1.2603969697661873e-08,-1.1066937020634608e-08,-7.200196317256487,1.5370326770272671e-09
COCCOOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.873855744,-0.998345214,1.082129316,-0.361146533,-0.333536598,0.311212913,0.698568123,0.600908547,-0.814405519,-0.419802768,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,122.0579088,186.9396855,1.0,0.0,150,50,2,1536.0,1.802376070452823e-06,0.0009183302726677693,1.497516832538127e-08,-1.304616009066021e-08,-6.763143804073363,1.9290082347210567e-09
COCCO[AlH2],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.868252919,-1.018302749,1.069744278,-0.370454967,-0.25207399,0.332394255,0.754834977,0.592804736,-0.696512551,-0.394236303,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,104.0417932,186.9396855,1.0,0.0,150,50,2,1347.0,1.8038290601712867e-06,0.0009192636113031604,1.582514798506334e-08,-1.3733912388942909e-08,-6.567367356610362,2.091235596120428e-09
CCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.131202776,-1.217204099,0.795777324,0.285734278,-0.483455847,0.721691103,0.635480275,0.43538136,-0.362412391,-0.279641569,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,118.0993797,186.9396855,1.0,0.0,150,50,2,1604.0,1.6841286214197034e-06,0.0008747539760072555,1.4188130466234279e-08,-1.230852908897181e-08,-6.548478436900526,1.8796013772624693e-09
COCCCN1CCN(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.267717596,-0.699889588,1.159416177,0.79857735,-0.462118422,-0.150492635,1.133146024,1.463395723,-0.871377592,-0.382514063,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,172.1211778,186.9396855,1.0,0.0,150,50,2,4677.0,1.0488291064321945e-06,0.0006952374581700633,8.904826525493242e-09,-7.948803964699845e-09,-8.314452284581204,9.560225607933986e-10
[CH2]CCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.884791977,-1.036551866,1.086756061,-0.346428556,-0.358584534,0.417707441,0.802704814,0.678437944,-0.888209296,-0.4364655,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,117.0915547,186.9396855,1.0,0.0,150,50,2,847.0,1.9196376762766944e-06,0.0009672060456775057,2.0026172786880468e-08,-1.7266718365556627e-08,-6.257294279668871,2.7594544213238383e-09
COOCCCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.819990908,-1.472865099,0.791649851,-0.135668442,-0.218415402,0.358251571,0.435703207,0.439192825,-0.660774339,-0.403973595,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,136.0735589,186.9396855,1.0,0.0,150,50,2,4012.0,1.5919201634732042e-06,0.0008339281775390912,9.072953169123816e-09,-8.017798071977695e-09,-7.598691503896866,1.05515509714612e-09
[CH2]CCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.840515252,-1.495923895,0.884455726,-0.163964489,-0.520470274,0.574834562,0.820504047,0.711049185,-0.834070791,-0.423080005,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,87.08098997,186.9396855,1.0,0.0,150,50,2,336.0,2.0594994216026972e-06,0.0010299840117718026,3.0534655536098674e-08,-2.5768367919582405e-08,-5.406381232699672,4.766287616516269e-09
COCCOCP,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.92171219,-1.053662197,1.105743009,-0.386282894,-0.463172316,0.350701443,0.774532078,0.66705027,-0.779228883,-0.419529656,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,122.0496662,186.9396855,1.0,0.0,150,50,2,902.0,1.915834048815918e-06,0.0009647330352216211,1.9399279057479606e-08,-1.673557681544195e-08,-6.282825666970827,2.66370224203766e-09
COCCOCCF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.919772812,-1.066735877,1.122392652,-0.40759324,-0.274705245,0.349490263,0.848230759,0.643571297,-0.88446274,-0.471433775,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,122.0743078,186.9396855,1.0,0.0,150,50,2,655.0,1.974176355220234e-06,0.000989274771149681,2.2573929178788496e-08,-1.9354466405869762e-08,-6.011706850184567,3.219462772918735e-09
COCCCOP(C)(C)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.946939661,-1.17037844,1.004353437,-0.087494247,-0.368698472,0.517510435,0.670894503,0.727966858,-1.000071263,-0.493910291,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,166.075881,186.9396855,1.0,0.0,150,50,2,1372.0,1.804420812202505e-06,0.0009242593333112615,1.606886438028165e-08,-1.3995794650091736e-08,-6.751241623121662,2.0730697301899132e-09
COCCOCCOF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.917480505,-1.083590355,1.098535523,-0.400330648,-0.279222351,0.373068147,0.866218659,0.637353547,-0.859802147,-0.486560975,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,138.0692224,186.9396855,1.0,0.0,150,50,2,628.0,1.968598665119797e-06,0.0009856705235930844,2.2798042991873547e-08,-1.9505344298227372e-08,-5.923816939541495,3.2926986936461767e-09
COCCOCP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.017922724,-0.703060423,1.312816884,-0.384068498,0.08421149,0.314662069,1.019297343,0.426301313,-0.703506675,-0.392324961,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,198.0657102,186.9396855,1.0,0.0,150,50,2,1087.0,1.7900900797454503e-06,0.00091737873156169,1.741201409330329e-08,-1.5026195970053684e-08,-6.298131372054143,2.3858181232496066e-09
COCCOC(C)(C)C=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.987776232,-0.623843569,1.324804987,-0.406835218,0.40424168,0.123878003,1.264060121,0.1956585,-0.352349701,-0.30851802,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,146.0942943,186.9396855,1.0,0.0,150,50,2,1203.0,1.7101858325363353e-06,0.0008926136813840937,1.6529934972382814e-08,-1.4295140715214373e-08,-6.396624955232689,2.234794257168445e-09
COCCOSC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.89096048,-0.96127701,1.062436965,-0.390321948,-0.314607403,0.296367834,0.614809056,0.640391243,-0.805326278,-0.454174994,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,122.0401506,186.9396855,1.0,0.0,150,50,2,2338.0,1.7345223237915407e-06,0.0008916108492214158,1.2240785347607013e-08,-1.0747095221154718e-08,-7.194996492800313,1.493690126452295e-09
COCCC1CN(C)C(=O)N1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.644093386,-0.611776431,1.181661433,0.522969121,-0.844566157,-0.205518996,1.023627405,0.855576676,-1.008716024,-0.117642183,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,172.1211778,186.9396855,1.0,0.0,150,50,2,3394.0,1.141462048588004e-06,0.0007265906269551793,1.0629571552000172e-08,-9.45076669604081e-09,-8.017244455910719,1.1788048559593599e-09
COCCCCF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.903355307,-1.544342739,0.926725153,-0.203064412,-0.435994401,0.555376193,0.885789645,0.703227387,-0.841666397,-0.467801668,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,106.0793932,186.9396855,1.0,0.0,150,50,2,214.0,2.121863262936463e-06,0.0010544345513636732,3.426409586730583e-08,-2.870881661001378e-08,-5.167844005740957,5.555279257292047e-09
COCCCP=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.947850087,-1.128471435,1.007050089,-0.08883305,-0.314610781,0.505733764,0.732128601,0.677916866,-0.92974817,-0.476674576,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,120.0340162,186.9396855,1.0,0.0,150,50,2,896.0,1.912265131613351e-06,0.0009650105756652883,1.9551523370133812e-08,-1.688039280494086e-08,-6.319568584518639,2.6711305651929465e-09
CCOP(=O)(OCC)OCCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.153525825,-1.183124827,0.839089065,0.333377084,-0.391304321,0.786993665,0.537570288,0.595135915,-0.702980766,-0.44378365,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,240.1126604,186.9396855,1.0,0.0,150,50,2,3964.0,1.4786534445058053e-06,0.0008050132560022317,9.244944477066935e-09,-8.18216340568318e-09,-7.698823046434104,1.0627810713837548e-09
COP(=O)(OC)OCCCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.013337815,-1.108152549,0.986167966,-0.007389283,-0.256235103,0.41537944,0.416661169,0.514441297,-0.982943906,-0.491615615,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,196.0500601,186.9396855,1.0,0.0,150,50,2,4039.0,1.5477178383177768e-06,0.0008247803332990396,9.227959445697737e-09,-8.176288738269108e-09,-7.774571147142068,1.0516707074286293e-09
COCCOCOC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.962862821,-0.683769866,1.184427328,-0.255539694,-0.188401025,0.33794393,0.585836218,0.599575456,-0.943339129,-0.475044566,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,134.0579088,186.9396855,1.0,0.0,150,50,2,3298.0,1.6568782472813299e-06,0.000866128801596505,1.0401616861589868e-08,-9.203619426378946e-09,-7.682503447729465,1.1979974352109195e-09
COCCCCOF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.897150092,-1.554848171,0.923044425,-0.199154814,-0.442763736,0.572713516,0.879541787,0.673593179,-0.861176075,-0.465141364,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,122.0743078,186.9396855,1.0,0.0,150,50,2,219.0,2.1376477710279723e-06,0.001059652672479978,3.394248621547188e-08,-2.8471983885140314e-08,-5.204637922787368,5.470502330331562e-09
COCC[NH],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.707094741,-1.453152343,0.993170001,-0.50205341,-0.334294235,0.255033891,0.835689358,0.709099612,-0.699163314,-0.452923739,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,74.06058888,186.9396855,1.0,0.0,150,50,2,549.0,1.941737761333259e-06,0.0009831941495865872,2.4203830639956584e-08,-2.0683505345926227e-08,-5.875452868233686,3.5203252940303522e-09
COCCOP(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.761571508,-1.060896405,1.161481006,-0.4268655,-0.225400731,0.275100273,0.646881712,0.684991792,-0.681690574,-0.485188417,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,144.0151725,186.9396855,1.0,0.0,150,50,2,1939.0,1.7469857682498718e-06,0.0008963239172004623,1.3298994551478702e-08,-1.1624117764059394e-08,-6.940282324868875,1.674876787419309e-09
COP(=O)(OC)OCCOC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.74495402,-1.133973069,1.125843258,-0.323468653,-0.143506042,0.146571187,0.423737992,0.487728827,-0.854132406,-0.473134057,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,198.0293247,186.9396855,1.0,0.0,150,50,2,4947.0,1.5291723387132216e-06,0.0008150699085791963,8.233371626065293e-09,-7.310952434070653e-09,-7.925845968427275,9.224191919946388e-10
COCCCOP(=O)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.952751079,-1.153382775,1.003811406,-0.059179125,-0.355922955,0.519006992,0.679517693,0.730190287,-0.997644469,-0.509401956,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,152.0238454,186.9396855,1.0,0.0,150,50,2,1199.0,1.839111992993768e-06,0.0009379095026645824,1.7090986813792125e-08,-1.4855532993664494e-08,-6.645421551502383,2.2354538201276313e-09
COP(=O)(OCCF)OCCF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.854565197,-1.06113188,1.206517098,-0.308963953,-0.09004468,0.149913503,0.487136095,0.473881037,-0.849635803,-0.526846242,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,204.0363019,186.9396855,1.0,0.0,150,50,2,3114.0,1.606610847486068e-06,0.0008462824683968612,1.0451145142528218e-08,-9.214643894789188e-09,-7.452191343630549,1.236501247739032e-09
CCOCCCOP(C)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.876056082,-1.08461926,0.690518098,0.368498851,-0.458478207,0.889463295,0.404985884,0.131878615,-0.720886582,-0.433729473,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,196.0864457,186.9396855,1.0,0.0,150,50,2,3330.0,1.5745895567578585e-06,0.0008367690000833875,1.0180920447922679e-08,-8.98910208603502e-09,-7.542342334613527,1.191818361887657e-09
C[CH]CCCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.573114858,-1.227247701,0.750160351,-0.152763053,-0.338410489,0.498918605,0.340274002,0.140925129,-0.76411132,-0.226780889,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,117.0915547,186.9396855,1.0,0.0,150,50,2,4356.0,1.5085468721031663e-06,0.0008075113302945194,8.674198181664456e-09,-7.673748551296923e-09,-7.670299751600517,1.0004496303675337e-09
COOCCCCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.936719574,-1.180010908,0.974946037,-0.002785874,-0.192013788,0.287921865,0.310703078,0.365459219,-0.821279965,-0.414494165,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,132.0786442,186.9396855,1.0,0.0,150,50,2,4778.0,1.541876314649966e-06,0.0008174271188515382,8.325814469801605e-09,-7.3841483442079e-09,-7.8415779685738665,9.416661255937038e-10
COCCOC[SiH3],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.857334143,-1.025608564,1.09515508,-0.356526189,-0.335345111,0.383975943,0.778492175,0.633913595,-0.845851845,-0.442150421,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,120.0606562,186.9396855,1.0,0.0,150,50,2,923.0,1.905671134213673e-06,0.0009605117854755316,1.9161713060760487e-08,-1.6540148077327e-08,-6.309264955036225,2.6215649834334837e-09
COCCCOP(=O)(OC)OP(C)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.015144356,-1.209528844,1.044676902,-0.04179217,-0.42974922,0.560211431,0.70327981,0.739921636,-0.957593812,-0.464023285,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,276.0527762,186.9396855,1.0,0.0,150,50,2,1936.0,1.575690051248605e-06,0.0008522967641939523,1.3624782950609188e-08,-1.1948390586062818e-08,-7.127442738798231,1.6763923645463695e-09
COCCCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.893143,-1.487417733,0.887888536,-0.194482597,-0.525438693,0.593833501,0.836096524,0.759870515,-0.894429302,-0.448686346,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,120.0786442,186.9396855,1.0,0.0,150,50,2,395.0,2.041973915929475e-06,0.0010210286909947328,2.8521079556149988e-08,-2.4171857232747647e-08,-5.557742381364014,4.3492223234023394e-09
